"","cohort","mcohort","resp.var","cv.fold","family","var.type","term","coef"
"131","ccAustria","ccAustria","group",2,"binomial","BGC","gb|NZ_CP024730.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_1933_chromosome--SMASHregion=region001--NR=3",0
"132","ccAustria","ccAustria","group",2,"binomial","BGC","gb|NZ_CP024723.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2837_chromosome--SMASHregion=region001--NR=11--BG=2",0
"133","ccAustria","ccAustria","group",2,"binomial","BGC","gb|NZ_CP026548.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_942-30-2--SMASHregion=region001--NR=1",-0.232714565222343
"134","ccAustria","ccAustria","group",2,"binomial","BGC","gb|NZ_CP026548.1.region003|GC_DNA--Entryname=RiPP-like--OS=prausnitzii_strain_942-30-2--SMASHregion=region003--NR=1",0
"135","ccAustria","ccAustria","group",2,"binomial","BGC","gb|NZ_CP030095.1.region002|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2734_chromosome--SMASHregion=region002--NR=1",0
"136","ccAustria","ccAustria","group",2,"binomial","BGC","gb|NZ_CP030777.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_APC918-95b--SMASHregion=region001--NR=1",-0.141968335044257
"137","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP007062.1.region001|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__animalis--SMASHregion=region001--NR=17",0.283919535205474
"138","ccAustria","ccAustria","group",3,"binomial","BGC","gb|AFII01000002.1.region001|GC_DNA--Entryname=LAP:thiopeptide--OS=sp__oral_taxon_110_str__F0139--SMASHregion=region001--NR=2",0
"139","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CR626927.1.region001|GC_DNA--Entryname=RRE-containing--OS=fragilis_NCTC--SMASHregion=region001--NR=22",0
"140","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP011073.1.region002|GC_DNA--Entryname=NRPS-like--OS=fragilis_strain--SMASHregion=region002--NR=21",-0.0203021206565101
"141","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP003800.1.region001|GC_DNA--Entryname=T3PKS--OS=constellatus_subsp__pharyngis--SMASHregion=region001--NR=8",0
"142","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP003859.1.region003|GC_DNA--Entryname=RiPP-like--OS=constellatus_subsp__pharyngis--SMASHregion=region003--NR=8",0.120908573697604
"143","ccAustria","ccAustria","group",3,"binomial","BGC","gb|AP025559.1.region001|GC_DNA--Entryname=resorcinol--OS=somerae_CE91-St14--SMASHregion=region001--NR=1",-0.0750287146804272
"144","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP024734.1.region003|GC_DNA--Entryname=RRE-containing--OS=intermedia_strain_KCOM_1944_chromosome--SMASHregion=region003--NR=14",0
"145","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_LN831027.1.region001|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__polymorphum_strain_NCTC10562_chromosome--SMASHregion=region001--NR=12",1.05301673394496
"146","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP071093.1.region002|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__vincentii_strain_THCT14A3--SMASHregion=region002--NR=9",0.907187046071392
"147","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP003800.1.region002|GC_DNA--Entryname=LAP--OS=constellatus_subsp__pharyngis--SMASHregion=region002--NR=6",0
"148","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP003840.1.region004|GC_DNA--Entryname=RaS-RiPP--OS=constellatus_subsp__pharyngis--SMASHregion=region004--NR=5",0.00474056229789775
"149","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP003800.1.region005|GC_DNA--Entryname=NRPS-like--OS=constellatus_subsp__pharyngis--SMASHregion=region005--NR=5",0.355447585211871
"150","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP007064.1.region003|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__vincentii_3_1_27_chromosome--SMASHregion=region003--NR=1",0
"151","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP037440.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=fragilis_strain_DCMOUH0085B--SMASHregion=region004--NR=8",0.372957153967928
"152","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP080296.1.region003|GC_DNA--Entryname=NRPS-like--OS=fragilis_strain_IHMA_13--SMASHregion=region003--NR=13",0.0486625989583422
"153","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP080295.1.region001|GC_DNA--Entryname=ranthipeptide:lanthipeptide-class-i--OS=fragilis_strain_IHMA_4--SMASHregion=region001--NR=3",0.0560205858714637
"154","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP044428.1.region002|GC_DNA--Entryname=betalactone--OS=fragilis_strain_DK1985--SMASHregion=region002--NR=1",-0.00916512468539884
"155","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP048436.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=plautii_strain_JCM_32125--SMASHregion=region001--NR=2",-0.148541170145478
"156","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP048436.1.region002|GC_DNA--Entryname=ranthipeptide--OS=plautii_strain_JCM_32125--SMASHregion=region002--NR=4",0
"157","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP066014.1.region001|GC_DNA--Entryname=NRPS:RRE-containing--OS=vaginalis_strain_FDAARGOS_988--SMASHregion=region001--NR=1",0.639647976041097
"158","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP066014.1.region002|GC_DNA--Entryname=ranthipeptide--OS=vaginalis_strain_FDAARGOS_988--SMASHregion=region002--NR=2",0.0371677580576155
"159","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP066055.1.region001|GC_DNA--Entryname=RRE-containing--OS=constellatus_strain_FDAARGOS_1015--SMASHregion=region001--NR=1",-0.1513345635661
"160","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP066055.1.region007|GC_DNA--Entryname=NRPS--OS=constellatus_strain_FDAARGOS_1015--SMASHregion=region007--NR=1",0
"161","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP067016.1.region001|GC_DNA--Entryname=RRE-containing--OS=obesiensis_strain_FDAARGOS_989--SMASHregion=region001--NR=1",0
"162","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP069558.1.region004|GC_DNA--Entryname=sactipeptide--OS=constellatus_strain_FDAARGOS_1208--SMASHregion=region004--NR=2",0
"163","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP083636.1.region001|GC_DNA--Entryname=T3PKS--OS=morbillorum_strain_FDAARGOS_1501--SMASHregion=region001--NR=3",0
"164","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP083636.1.region002|GC_DNA--Entryname=lanthipeptide-class-ii--OS=morbillorum_strain_FDAARGOS_1501--SMASHregion=region002--NR=2",-0.942143130800498
"165","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP091724.1.region001|GC_DNA--Entryname=RRE-containing--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region001--NR=1",-0.00713982359585651
"166","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP091724.1.region002|GC_DNA--Entryname=RRE-containing--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region002--NR=1",-0.18214668038743
"167","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP091724.1.region003|GC_DNA--Entryname=ranthipeptide--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region003--NR=1",-0.125018377327305
"168","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP091724.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region004--NR=1",0
"169","ccAustria","ccAustria","group",3,"binomial","BGC","gb|CP091724.1.region005|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region005--NR=1",-0.232194873480499
"170","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_LN877293.1.region002|GC_DNA--Entryname=lanthipeptide-class-i--OS=fragilis_strain_BE1_chromosome--SMASHregion=region002--NR=3",0.0500032383668187
"171","ccAustria","ccAustria","group",3,"binomial","BGC","gb|DYTY01000220.1.region001|GC_DNA--Entryname=NRPS--OS=TPA_asm:_Bilophila_wadsworthia_isolate_2407--SMASHregion=region001--NR=2",0
"172","ccAustria","ccAustria","group",3,"binomial","BGC","gb|DYTY01000248.1.region001|GC_DNA--Entryname=NRPS-like--OS=TPA_asm:_Bilophila_wadsworthia_isolate_2407--SMASHregion=region001--NR=2",-0.057773277384579
"173","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JABZKP010000008.1.region001|GC_DNA--Entryname=ranthipeptide--OS=Peptostreptococcus_sp__isolate_JCVI_44_bin_26--SMASHregion=region001--NR=3",0
"174","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JABZKJ010000029.1.region001|GC_DNA--Entryname=lanthipeptide-class-ii--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=2",0.188769087945552
"175","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JABZKN010000005.1.region001|GC_DNA--Entryname=NRPS--OS=Peptostreptococcus_sp__isolate_JCVI_32_bin_13--SMASHregion=region001--NR=3",0.353727053653051
"176","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JABZKJ010000063.1.region001|GC_DNA--Entryname=NRPS-like--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=2",0
"177","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JABZKJ010000170.1.region001|GC_DNA--Entryname=RRE-containing--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=1",0
"178","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JABZKN010000001.1.region001|GC_DNA--Entryname=ranthipeptide--OS=Peptostreptococcus_sp__isolate_JCVI_32_bin_13--SMASHregion=region001--NR=2",0
"179","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JAGZBX010000005.1.region001|GC_DNA--Entryname=NRPS--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0.0655033101461835
"180","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JAGZBX010000007.1.region001|GC_DNA--Entryname=ranthipeptide--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0.0502485384804225
"181","ccAustria","ccAustria","group",3,"binomial","BGC","gb|JAGZBX010000029.1.region001|GC_DNA--Entryname=ranthipeptide--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0
"182","ccAustria","ccAustria","group",3,"binomial","BGC","gb|KE150405.1.region001|GC_DNA--Entryname=lanthipeptide-class-ii--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"183","ccAustria","ccAustria","group",3,"binomial","BGC","gb|KE150405.1.region002|GC_DNA--Entryname=ranthipeptide--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region002--NR=1",0.687376128938592
"184","ccAustria","ccAustria","group",3,"binomial","BGC","gb|KE150405.1.region003|GC_DNA--Entryname=ranthipeptide:cyclic-lactone-autoinducer--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region003--NR=1",0
"185","ccAustria","ccAustria","group",3,"binomial","BGC","gb|KE150406.1.region001|GC_DNA--Entryname=NRPS--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"186","ccAustria","ccAustria","group",3,"binomial","BGC","gb|KE150407.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"187","ccAustria","ccAustria","group",3,"binomial","BGC","gb|LR027880.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region001--NR=2",0.0980632695471117
"188","ccAustria","ccAustria","group",3,"binomial","BGC","gb|LR027880.1.region002|GC_DNA--Entryname=ranthipeptide--OS=intestinalis_L1-82_genome--SMASHregion=region002--NR=2",-0.180206381321266
"189","ccAustria","ccAustria","group",3,"binomial","BGC","gb|LR027880.1.region003|GC_DNA--Entryname=RRE-containing--OS=intestinalis_L1-82_genome--SMASHregion=region003--NR=2",-0.170895941393728
"190","ccAustria","ccAustria","group",3,"binomial","BGC","gb|LR027880.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region004--NR=2",0
"191","ccAustria","ccAustria","group",3,"binomial","BGC","gb|LR027880.1.region005|GC_DNA--Entryname=cyclic-lactone-autoinducer:ranthipeptide--OS=intestinalis_L1-82_genome--SMASHregion=region005--NR=2",-0.132945074243921
"192","ccAustria","ccAustria","group",3,"binomial","BGC","gb|LR027880.1.region006|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region006--NR=2",0
"193","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_AP014598.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_OMA14_chromosome--SMASHregion=region001--NR=5",0
"194","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP022479.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_A2165--SMASHregion=region001--NR=2",0.218061620585581
"195","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP022479.1.region002|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=prausnitzii_strain_A2165--SMASHregion=region002--NR=1",-0.0793333747994615
"196","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP022479.1.region003|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=prausnitzii_strain_A2165--SMASHregion=region003--NR=3",0.0875079670784687
"197","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP024696.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2033--SMASHregion=region001--NR=1",0
"198","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP024724.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2837_chromosome--SMASHregion=region001--NR=1",0
"199","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP024730.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_1933_chromosome--SMASHregion=region001--NR=3",0
"200","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP024723.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2837_chromosome--SMASHregion=region001--NR=11--BG=2",0.199047798089376
"201","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP026548.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_942-30-2--SMASHregion=region001--NR=1",-0.249652569036975
"202","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP026548.1.region003|GC_DNA--Entryname=RiPP-like--OS=prausnitzii_strain_942-30-2--SMASHregion=region003--NR=1",0
"203","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP030095.1.region002|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2734_chromosome--SMASHregion=region002--NR=1",0.136803740851284
"204","ccAustria","ccAustria","group",3,"binomial","BGC","gb|NZ_CP030777.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_APC918-95b--SMASHregion=region001--NR=1",-0.22292149131398
"205","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP007062.1.region001|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__animalis--SMASHregion=region001--NR=17",0.0188119429484497
"206","ccAustria","ccAustria","group",4,"binomial","BGC","gb|AFII01000002.1.region001|GC_DNA--Entryname=LAP:thiopeptide--OS=sp__oral_taxon_110_str__F0139--SMASHregion=region001--NR=2",0
"207","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CR626927.1.region001|GC_DNA--Entryname=RRE-containing--OS=fragilis_NCTC--SMASHregion=region001--NR=22",0
"208","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP011073.1.region002|GC_DNA--Entryname=NRPS-like--OS=fragilis_strain--SMASHregion=region002--NR=21",0
"209","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP003800.1.region001|GC_DNA--Entryname=T3PKS--OS=constellatus_subsp__pharyngis--SMASHregion=region001--NR=8",0
"210","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP003859.1.region003|GC_DNA--Entryname=RiPP-like--OS=constellatus_subsp__pharyngis--SMASHregion=region003--NR=8",0
"211","ccAustria","ccAustria","group",4,"binomial","BGC","gb|AP025559.1.region001|GC_DNA--Entryname=resorcinol--OS=somerae_CE91-St14--SMASHregion=region001--NR=1",0
"212","ccAustria","ccAustria","group",4,"binomial","BGC","gb|NZ_CP024734.1.region003|GC_DNA--Entryname=RRE-containing--OS=intermedia_strain_KCOM_1944_chromosome--SMASHregion=region003--NR=14",0.0238000193284596
"213","ccAustria","ccAustria","group",4,"binomial","BGC","gb|NZ_LN831027.1.region001|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__polymorphum_strain_NCTC10562_chromosome--SMASHregion=region001--NR=12",0.205682575462742
"214","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP071093.1.region002|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__vincentii_strain_THCT14A3--SMASHregion=region002--NR=9",0.289410087375792
"215","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP003800.1.region002|GC_DNA--Entryname=LAP--OS=constellatus_subsp__pharyngis--SMASHregion=region002--NR=6",-0.0665607004050733
"216","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP003840.1.region004|GC_DNA--Entryname=RaS-RiPP--OS=constellatus_subsp__pharyngis--SMASHregion=region004--NR=5",0.0412740890688361
"217","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP003800.1.region005|GC_DNA--Entryname=NRPS-like--OS=constellatus_subsp__pharyngis--SMASHregion=region005--NR=5",0.0456848255165956
"218","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP007064.1.region003|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__vincentii_3_1_27_chromosome--SMASHregion=region003--NR=1",0
"219","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP037440.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=fragilis_strain_DCMOUH0085B--SMASHregion=region004--NR=8",0.192589880322317
"220","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP080296.1.region003|GC_DNA--Entryname=NRPS-like--OS=fragilis_strain_IHMA_13--SMASHregion=region003--NR=13",0
"221","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP080295.1.region001|GC_DNA--Entryname=ranthipeptide:lanthipeptide-class-i--OS=fragilis_strain_IHMA_4--SMASHregion=region001--NR=3",0
"222","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP044428.1.region002|GC_DNA--Entryname=betalactone--OS=fragilis_strain_DK1985--SMASHregion=region002--NR=1",0
"223","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP048436.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=plautii_strain_JCM_32125--SMASHregion=region001--NR=2",0
"224","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP048436.1.region002|GC_DNA--Entryname=ranthipeptide--OS=plautii_strain_JCM_32125--SMASHregion=region002--NR=4",0
"225","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP066014.1.region001|GC_DNA--Entryname=NRPS:RRE-containing--OS=vaginalis_strain_FDAARGOS_988--SMASHregion=region001--NR=1",0.11574678286634
"226","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP066014.1.region002|GC_DNA--Entryname=ranthipeptide--OS=vaginalis_strain_FDAARGOS_988--SMASHregion=region002--NR=2",0
"227","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP066055.1.region001|GC_DNA--Entryname=RRE-containing--OS=constellatus_strain_FDAARGOS_1015--SMASHregion=region001--NR=1",0
"228","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP066055.1.region007|GC_DNA--Entryname=NRPS--OS=constellatus_strain_FDAARGOS_1015--SMASHregion=region007--NR=1",0
"229","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP067016.1.region001|GC_DNA--Entryname=RRE-containing--OS=obesiensis_strain_FDAARGOS_989--SMASHregion=region001--NR=1",0
"230","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP069558.1.region004|GC_DNA--Entryname=sactipeptide--OS=constellatus_strain_FDAARGOS_1208--SMASHregion=region004--NR=2",0
"231","ccAustria","ccAustria","group",4,"binomial","BGC","gb|CP083636.1.region001|GC_DNA--Entryname=T3PKS--OS=morbillorum_strain_FDAARGOS_1501--SMASHregion=region001--NR=3",0.0326612649266089
